ReferenceRef,RefSystemID,ReferenceID,CaseRef,SourceRef,Reference,KirkSession,Presbytery,BurghCourt,Confession,DraftDittay,Comm_CourtMin,Just_CourtMin,Circuit_CourtMin,Dittay,Pleadings,WitDep,WitStatement,CommJust,PrivyCouncil,Parliament,Estates,Royal,CommText,Verdict,Sentence,Chronicle,Financial,Other,Notes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"R/EGD/11","EGD",11,"C/EGD/11","APS","Vol VI, part 2, p 518.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"commission for execution",,"SMD","05/15/01 17:33:52","jhm","07/30/02 15:34:44"
"R/EGD/110","EGD",110,"C/EGD/110","Pitcairn","v I, part II, page 230-241",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"same as JC2/2

JC26/2","SMD","05/15/01 17:33:52","jhm","10/02/02 10:08:36"
"R/EGD/1100","EGD",1100,"C/EGD/1100","RPC","2nd S, v3 p. 145, 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Also commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:32:02"
"R/EGD/1101","EGD",1101,"C/EGD/1101","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:31:45"
"R/EGD/1102","EGD",1102,"C/EGD/1102","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:24:00"
"R/EGD/1103","EGD",1103,"C/EGD/1103","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:23:56"
"R/EGD/1104","EGD",1104,"C/EGD/1104","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:25:11"
"R/EGD/1105","EGD",1105,"C/EGD/1105","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:26:25"
"R/EGD/1106","EGD",1106,"C/EGD/1106","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:27:36"
"R/EGD/1107","EGD",1107,"C/EGD/1107","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:28:39"
"R/EGD/1108","EGD",1108,"C/EGD/1108","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:29:49"
"R/EGD/1109","EGD",1109,"C/EGD/1109","RPC","2nd S, v3 p. 145, 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Also commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:31:11"
"R/EGD/111","EGD",111,"C/EGD/111","Process Notes","JC26/2 witchcraft bundle, item 19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/24/02 16:03:07"
"R/EGD/1110","EGD",1110,"C/EGD/1110","RPC","2nd S, v3 p. 145, 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission of investigation also issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:37:23"
"R/EGD/1111","EGD",1111,"C/EGD/1111","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation also issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:39:19"
"R/EGD/1112","EGD",1112,"C/EGD/1112","RPC","2nd S, v3 pp. 145,  270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission of investigation also issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:40:25"
"R/EGD/1113","EGD",1113,"C/EGD/1113","RPC","2nd S, v3 p. 145, 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Commission of investigation also issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:41:33"
"R/EGD/1114","EGD",1114,"C/EGD/1114","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation also issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 10:42:31"
"R/EGD/1115","EGD",1115,"C/EGD/1115","RPC","2nd series, vol 3, p 156.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","07/03/01 13:08:14"
"R/EGD/1116","EGD",1116,"C/EGD/1116","RPC","2nd series, vol 3, p 156.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","07/03/01 13:02:26"
"R/EGD/1117","EGD",1117,"C/EGD/1117","RPC","2nd series, vol 3, p 156.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Records commission.","SMD","05/15/01 17:33:52","jhm","07/03/01 12:56:09"
"R/EGD/1118","EGD",1118,"C/EGD/1118","RPC","2nd S, v3 p. 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 12:04:55"
"R/EGD/1119","EGD",1119,"C/EGD/1119","RPC","2nd S, v3 p. 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 12:00:43"
"R/EGD/1120","EGD",1120,"C/EGD/1120","RPC","2nd S, v3 p. 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 12:04:29"
"R/EGD/1121","EGD",1121,"C/EGD/1121","RPC","2nd S, v3 p. 270",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 12:52:47"
"R/EGD/1122","EGD",1122,"C/EGD/1122","RPC","2nd S, v3 p. 269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05/15/01 17:33:52","LEM","08/29/01 13:27:02"
"R/EGD/1123","EGD",1123,"C/EGD/1123","RPC","2nd S, v3 p. 269",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 13:40:36"
"R/EGD/1124","EGD",1124,"C/EGD/1124","RPC","2nd S, v3 p. 269",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 13:39:53"
"R/EGD/1125","EGD",1125,"C/EGD/1125","RPC","2nd S, v3 p. 269",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 13:39:30"
"R/EGD/1126","EGD",1126,"C/EGD/1126","RPC","2nd S, v3 p. 271",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/20/01 10:11:10"
"R/EGD/1127","EGD",1127,"C/EGD/1127","RPC","2nd S, v3 p. 271",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/20/01 10:14:36"
"R/EGD/1128","EGD",1128,"C/EGD/1128","RPC","2nd series, vol 3, p 290.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Record of commission.","SMD","05/15/01 17:33:52","jhm","07/03/01 13:36:20"
"R/EGD/1129","EGD",1129,"C/EGD/1129","RPC","2nd series, vol 3, p 290.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"record of commission.","SMD","05/15/01 17:33:52","jhm","07/03/01 13:47:20"
"R/EGD/113","EGD",113,"C/EGD/113","Pitcairn","v I, part II, page 259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"I think this is an exerpt from some Privy Council proceedings?","SMD","05/15/01 17:33:52","jhm","10/02/02 11:42:09"
"R/EGD/1130","EGD",1130,"C/EGD/1130","RPC","2nd series, vol 3, p 290.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"record of commission.","SMD","05/15/01 17:33:52","jhm","10/02/02 11:43:48"
"R/EGD/1131","EGD",1131,"C/EGD/1131","RPC","2nd S, v3 p. 290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 14:41:38"
"R/EGD/1132","EGD",1132,"C/EGD/1132","RPC","2nd S, v3 p. 290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/02/02 11:46:10"
"R/EGD/1133","EGD",1133,"C/EGD/1133","RPC","2nd S, v3 p. 290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/02/02 11:48:51"
"R/EGD/1135","EGD",1135,"C/EGD/1135","RPC","2nd S, v3 p. 290",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/02/02 11:51:11"
"R/EGD/1136","EGD",1136,"C/EGD/1136","RPC","2nd series, iii, 334, 361-2, 515.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","06/12/01 10:46:12"
"R/EGD/1137","EGD",1137,"C/EGD/1137","RPC","2nd series, iii, pp. 334, 361-2, 515.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/02/02 12:06:23"
"R/EGD/1138","EGD",1138,"C/EGD/1138","RPC","2nd series, iii, pp. 334, 361-2, 515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Information in RPC charts progress after naming: commission for investigation to request for arrest. No details about trial.","SMD","05/15/01 17:33:52","jhm","10/02/02 12:09:49"
"R/EGD/1139","EGD",1139,"C/EGD/1139","RPC","2nd series, iii, 334, 361-2, 515, 544, 556.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"RPC gives details of stages of legal process demonstrating the relationship between the central and local authorities.
Also appeal from accused and three others objecting to local trial and the local commissioners. Appeal denied but PC appoint only the Sheriff of Haddington to the trial.","SMD","05/15/01 17:33:52","jhm","10/02/02 12:13:06"
"R/EGD/114","EGD",114,"C/EGD/114","Process Notes","JC26/2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,," I didn't see this case in JC26/2, it is from SMD database, I might have missed the name.","SMD","05/15/01 17:33:52","LEM","08/08/02 15:00:04"
"R/EGD/1140","EGD",1140,"C/EGD/1140","RPC","2nd series, iii, 334, 361-2, 515, 544, 556.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Charts legal progress and commissions for different procedures. Last entry records appeal from suspect and three others objecting to a local trial and questioning the competency of the local commissioners. Appeal rejected although on sheriff of Haddington to be involved.","SMD","05/15/01 17:33:52","jhm","06/08/01 12:03:22"
"R/EGD/1141","EGD",1141,"C/EGD/1141","RPC","2nd series, vol iii, pp. 334, 361-2, 515.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"The records cover the commissions for investigation after being named by Hamilton to request for permission to arrest from the presbytery.","SMD","05/15/01 17:33:52","jhm","06/12/01 09:57:37"
"R/EGD/1142","EGD",1142,"C/EGD/1142","RPC","2nd series, iii, p. 334, 361-2, 515, 544, 556",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Entries chart different commissions granted by Privy Council. Also appeal from accused and three others against having local trial. Questioned the competency of local commissioners. Appeal denied but only Sheriff of Haddington to be involved.","SMD","05/15/01 17:33:52","jhm","06/08/01 12:25:48"
"R/EGD/1143","EGD",1143,"C/EGD/1143","RPC","2nd series, iii, p. 334, 361-2, 515, 544, 556.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Entries chart different commissions granted by Privy Council. Also appeal from accused and three others against having local trial. Questioned the competency of local commissioners. Appeal denied but only Sheriff of Haddington to be involved.","SMD","05/15/01 17:33:52","jhm","06/08/01 12:13:11"
"R/EGD/1144","EGD",1144,"C/EGD/1144","RPC","2nd series, iii, p. 334,361-2, 515, 548.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"Charts PC involvement ordering confronting, investigation and arrest.Hepburne complained to PC about unlawful arrest. After consideration and payment of bail she was ordered to be released and to appear later (no date or details) to answer the charges against her.","SMD","05/15/01 17:33:52","jhm","06/08/01 14:43:14"
"R/EGD/1145","EGD",1145,"C/EGD/1145","RPC","2nd S, v3 pp.339-340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:15:55"
"R/EGD/1146","EGD",1146,"C/EGD/1146","RPC","2nd series, vol 3, p 339.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Record of commission for trial","SMD","05/15/01 17:33:52","jhm","10/02/02 12:29:21"
"R/EGD/1147","EGD",1147,"C/EGD/1147","RPC","2nd series, vol 3, p 339.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,"Note of commission issued.","SMD","05/15/01 17:33:52","jhm","07/03/01 15:16:37"
"R/EGD/1148","EGD",1148,"C/EGD/1148","RPC","2nd S, v3 pp. 339-340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:15:01"
"R/EGD/1149","EGD",1149,"C/EGD/1149","RPC","2nd S, v3 pp. 339-340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:07:02"
"R/EGD/115","EGD",115,"C/EGD/115","Process Notes","JC26/2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"I didn't find this case in the JC26/2, the reference is from SMD, but I might have missed it (LEM).  Or could be a duplicate to someone else that I recorded as a different name.","SMD","05/15/01 17:33:52","LEM","08/08/02 15:03:12"
"R/EGD/1150","EGD",1150,"C/EGD/1150","RPC","2nd S, v3 p. 340",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:18:58"
"R/EGD/1151","EGD",1151,"C/EGD/1151","RPC","2nd S, v3 p. 339",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 14:58:49"
"R/EGD/1153","EGD",1153,"C/EGD/1153","SJC","v1, p. 148",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Hammilton initially accused Hog and wife, but he cleared them.","SMD","05/15/01 17:33:52","jhm","10/02/02 12:38:37"
"R/EGD/1154","EGD",1154,"C/EGD/1154","RPC","2nd S, v3 p. 345, 390, 391, 450-451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 14:33:27"
"R/EGD/1155","EGD",1155,"C/EGD/1155","RPC","2nd S, v3 pp. 345, 390, 391 450-451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of investigation issued by the PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 14:33:56"
"R/EGD/1156","EGD",1156,"C/EGD/1156","RPC","2nd S, v3 p. 358",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 12:58:30"
"R/EGD/1157","EGD",1157,"C/EGD/1157","RPC","2nd S, v3 p. 358",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 15:25:35"
"R/EGD/1158","EGD",1158,"C/EGD/1158","RPC","2nd S, v3 p. 363",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 14:58:48"
"R/EGD/1159","EGD",1159,"C/EGD/1159","RPC","2nd S, v3 p. 363",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 14:56:50"
"R/EGD/116","EGD",116,"C/EGD/116","Process Notes","JC26/2 witchcraft bundle, item 3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","07/26/02 12:34:12"
"R/EGD/1160","EGD",1160,"C/EGD/1160","RPC","2nd series, v3 p 363.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 15:00:59"
"R/EGD/1161","EGD",1161,"C/EGD/1161","RPC","2nd series, vol 3, p 363.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","07/04/01 09:44:19"
"R/EGD/1162","EGD",1162,"C/EGD/1162","RPC","2nd S, v3 p. 363",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 14:56:28"
"R/EGD/1163","EGD",1163,"C/EGD/1163","SJC","VI, pp. 143, 147",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/13/01 10:28:49"
"R/EGD/1164","EGD",1164,"C/EGD/1164",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"R.P.C. 2nd S. V3 p. 385","SMD","05/15/01 17:33:52","jhm","07/03/01 14:08:22"
"R/EGD/1165","EGD",1165,"C/EGD/1165","RPC","2nd S, v3 p. 378, 385, 386",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","10/02/02 13:00:36"
"R/EGD/1166","EGD",1166,"C/EGD/1166","RPC","2nd S, v3 pp. 378, 385, 386",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 15:01:06"
"R/EGD/1167","EGD",1167,"C/EGD/1167","RPC","2nd S, v3 p. 340, 390",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 09:48:19"
"R/EGD/1168","EGD",1168,"C/EGD/1168","Books of Adjournal","JC2/7 fos. 160r-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","jhm","08/27/02 08:47:23"
"R/EGD/1169","EGD",1169,"C/EGD/1169","Books of Adjournal","JC2/7 fos. 160r-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/18/01 13:41:24"
"R/EGD/1170","EGD",1170,"C/EGD/1170","Books of Adjournal","JC2/7 fos. 160r-168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","06/18/01 13:34:32"
"R/EGD/1171","EGD",1171,"C/EGD/1171","RPC","2nd S, v3 p. 400",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 15:18:09"
"R/EGD/1172","EGD",1172,"C/EGD/1172","RPC","2nd S, v3 p. 406",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/15/01 13:29:19"
"R/EGD/1173","EGD",1173,"C/EGD/1173","RPC","2nd S, v3 p. 426",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:39:23"
"R/EGD/1174","EGD",1174,"C/EGD/1174","RPC","2nd S, v3 p. 436",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:34:03"
"R/EGD/1175","EGD",1175,"C/EGD/1175","RPC","2nd S, v3 p. 426",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:39:03"
"R/EGD/1176","EGD",1176,"C/EGD/1176","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:21:16"
"R/EGD/1177","EGD",1177,"C/EGD/1177","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:21:43"
"R/EGD/1178","EGD",1178,"C/EGD/1178","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:29:04"
"R/EGD/1179","EGD",1179,"C/EGD/1179","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:26:04"
"R/EGD/118","EGD",118,"C/EGD/118","Process Notes","JC26/2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"I didn't see this one in in JC26/2, the name is from SMD, but I might have missed it.  Also possibly a duplicate whose name I read differently.","SMD","05/15/01 17:33:52","LEM","08/08/02 15:05:00"
"R/EGD/1180","EGD",1180,"C/EGD/1180","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:29:33"
"R/EGD/1181","EGD",1181,"C/EGD/1181","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:31:10"
"R/EGD/1182","EGD",1182,"C/EGD/1182","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:34:19"
"R/EGD/1183","EGD",1183,"C/EGD/1183","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:34:49"
"R/EGD/1184","EGD",1184,"C/EGD/1184","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:37:55"
"R/EGD/1185","EGD",1185,"C/EGD/1185","RPC","2nd S, v3 p. 446",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/17/01 11:38:16"
"R/EGD/1187","EGD",1187,"C/EGD/1187","RPC","2nd S, v3 p. 450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/30/01 10:50:52"
"R/EGD/1188","EGD",1188,"C/EGD/1188","RPC","2nd S, v3 p. 454",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 12:52:15"
"R/EGD/1189","EGD",1189,"C/EGD/1189","RPC","2nd S, v3 p. 471",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 13:11:52"
"R/EGD/119","EGD",119,"C/EGD/119","Process Notes","JC26/2 witchcraft bundle, item 19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"mentioned","SMD","05/15/01 17:33:52","LEM","07/24/02 16:19:04"
"R/EGD/1190","EGD",1190,"C/EGD/1190","RPC","2nd S, v3 p. 471",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/16/01 13:11:26"
"R/EGD/1191","EGD",1191,"C/EGD/1191","RPC","2nd S, v3 p. 488",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:51:05"
"R/EGD/1192","EGD",1192,"C/EGD/1192","RPC","2nd S, v3 p. 488",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 15:47:54"
"R/EGD/1193","EGD",1193,"C/EGD/1193","RPC","2nd S, v3 p. 145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Commission of interrogation and arrest issued by PC.","SMD","05/15/01 17:33:52","jhm","10/02/02 15:15:48"
"R/EGD/1194","EGD",1194,"C/EGD/1194","RPC","2nd S, v3 p. 488",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,"SMD","05/15/01 17:33:52","LEM","08/29/01 16:00:35"
